,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
14,276542,"benoit, joaquin",2017,2859,SI,89,89,94.71910112359551,-2.8992134831460676,6.137303370786517,10.14001877185195,-137.18811874519045,-5.3135651236375665,-17.185933910891304,29.259654697541603,-16.75191217421425,54.494494382022474,joaquin benoit,
15,276542,"benoit, joaquin",2017,2859,SL,108,108,87.42777777777779,-3.106574074074074,5.978611111111111,8.881405416819835,-126.7591558747109,-5.15758337115024,-1.2171294913660038,24.46283817920999,-25.107383715809718,54.512129629629634,joaquin benoit,
16,279571,"belisle, matt",2017,3090,CH,5,5,85.02000000000001,-2.73,6.15,7.732572055394994,-123.2948023915418,-7.102625546855587,-10.172344641728332,24.19356982136762,-23.5354020357931,53.802,matt belisle,
17,279571,"belisle, matt",2017,3090,CU,107,107,73.69065420560747,-2.460280373831776,6.345140186915887,3.619113247477604,-107.18451169346388,-0.6906617616998783,7.535492307190918,19.142919425681633,-35.890830590893906,53.99336448598131,matt belisle,
18,279571,"belisle, matt",2017,3090,FF,430,430,90.62348837209302,-2.721860465116279,6.111604651162791,8.371113973694259,-131.51122444634265,-6.242271401668064,-8.601446268240466,26.833078970656985,-13.148869196896666,53.50355813953488,matt belisle,
19,279571,"belisle, matt",2017,3090,SI,88,88,90.29318181818182,-2.75375,6.055681818181818,8.599825148366909,-131.14326483321275,-5.0501147008693055,-14.118157056211556,25.262299794636814,-19.61557509343822,53.47090909090909,matt belisle,
20,279571,"belisle, matt",2017,3090,SL,305,305,85.76950819672132,-2.716,6.318295081967213,7.409474415019894,-124.52441639088921,-5.617968175404819,0.8063676302677641,23.982283568498246,-22.332731484406867,53.684754098360656,matt belisle,
21,282332,"sabathia, cc",2017,9896,CH,364,364,83.79642857142858,2.3138736263736264,5.909945054945054,-5.630632464178645,-121.82883234456793,-4.021234031070761,9.513806002231126,22.997332577211598,-23.04993542950053,53.47458791208791,cc sabathia,36.0
22,282332,"sabathia, cc",2017,9896,FC,706,706,89.9314447592068,2.1978328611898017,6.088087818696884,-6.8517945883084845,-130.6618242873911,-4.450431879477935,2.0574087367953364,25.822185633274728,-18.269478121863177,53.79743626062323,cc sabathia,36.0
23,282332,"sabathia, cc",2017,9896,FF,6,6,89.16666666666667,2.0533333333333332,6.1000000000000005,-6.006092383493204,-129.57906931365116,-4.8278684205522255,6.80339678312511,25.704101190174768,-20.494273955569184,53.775,cc sabathia,36.0
24,282332,"sabathia, cc",2017,9896,SI,534,534,90.66029962546816,2.2102434456928837,6.080936329588015,-6.865844393833617,-131.6847595388188,-5.5100611526999606,14.883031535128707,27.85445547717953,-19.776873782332505,53.62679775280899,cc sabathia,36.0
25,282332,"sabathia, cc",2017,9896,SL,726,726,79.57644628099173,2.369077134986226,5.9690082644628095,-2.372225705638866,-115.71165902435938,-2.1190171261754767,-9.913025761153925,22.326733473801617,-30.217700416403527,54.102782369146006,cc sabathia,36.0
26,285079,"dickey, ra",2017,8085,EP,51,51,65.94117647058823,-0.3619607843137255,6.145686274509804,0.5309507721825715,-95.50854199862471,0.6977369663147891,-1.5084698236154026,16.42131347459856,-30.39701904930457,55.41862745098039,ra dickey,42.0
27,285079,"dickey, ra",2017,8085,FF,488,488,83.61844262295082,-0.5531352459016393,5.634897540983607,3.795682047914479,-121.41148971982325,-3.125920571728475,-13.352888785973663,22.75142137338924,-22.829409286800402,54.90266393442623,ra dickey,42.0
28,285079,"dickey, ra",2017,8085,KN,2329,2329,77.2786174323744,-0.4451524259338772,5.798492915414341,1.4746041280331392,-112.13122115538643,-0.8931578925874205,-1.3155398605429256,21.268030210256565,-29.43268442024631,55.08899098325461,ra dickey,42.0
29,285079,"dickey, ra",2017,8085,PO,1,1,76.9,-0.64,6.15,8.84397695327298,-111.174194117672,1.36169292623776,-15.3762215623809,18.778822458554,-21.5348229702368,55.38,ra dickey,42.0
30,407793,"lackey, john",2017,13260,CH,128,128,83.47109375,-1.94453125,6.222890625,6.235238443018198,-121.15016570988136,-5.478616703825836,-13.166613692456666,23.009135460534026,-23.489719913470648,54.039609375,john lackey,38.0
31,407793,"lackey, john",2017,13260,CU,205,205,77.50292682926829,-1.942829268292683,6.45209756097561,3.1196746913525897,-112.56565581631531,-2.078887087791589,4.520574546888715,20.14186900093916,-33.80919286404399,54.96692682926829,john lackey,38.0
32,407793,"lackey, john",2017,13260,FC,979,979,82.50878447395301,-1.7058835546475994,6.355505617977528,4.398802730048827,-119.84171448883923,-4.120320472219214,2.5409978237933606,22.02412070801647,-29.696087702941792,54.655056179775286,john lackey,38.0
33,407793,"lackey, john",2017,13260,FF,1086,1086,91.01399631675875,-2.0873388581952117,6.061418047882136,6.944662403427609,-132.0890418506803,-5.260299879325922,-10.397529034410136,26.620421659137,-15.854642294317944,54.13943830570902,john lackey,38.0
34,407793,"lackey, john",2017,13260,SI,356,356,90.7314606741573,-2.0582022471910113,5.730393258426966,7.344685536564268,-131.7393593608747,-3.219096162077114,-17.620651210784114,26.96729037467959,-23.848627269988086,54.0961797752809,john lackey,38.0
